review,score,aplikasi
aplikasi ga amanah pesennya apa datangnya apa udah gitu datangnya lambat👎👎👎 mending aplikasi Oren aja guys nyesel klo belanja diaplikasi ini g sesuai,1,Lazada
"belanja di lazada,ongkirnya mahal",3,Lazada
ongkir nya terlalu malah mulu,2,Lazada
mantap,5,Lazada
terima kasih lazada .tapi aku belum di kasih hadiah dari lazada,5,Lazada
bagus,5,Lazada
penjual yang aman dn semiga lancar ngalir sukses,5,Lazada
belanja lah di lajada,5,Lazada
mantap,5,Lazada
hanya sedikit menggangu Sj tiba2suka iklan,4,Lazada
terlalu banyak ongkir,1,Lazada
Terima kasih lazada,5,Lazada
aplikasi yang sangat memudahkan untuk belanja,5,Lazada
nice,5,Lazada
top markotop,5,Lazada
siop,5,Lazada
cukup baik,5,Lazada
"apa bener di apk lazada ada yg mau nipu, masa disitu sistem cod, knapa harus disuruh TF dulu,,,, penjualnya ada yg mau nipu atau gimana",2,Lazada
I hate you lazada your app is super corny,1,Lazada
lazada...saya mengalami pendaftaran email akun saya ke lazada tolong tanggapi secara serius soalnya saya mau berbelanja online kepada toko kalian sekian dan terimakasih atas perhatiannya,5,Lazada
"Kalau ada promo atau notifikasi lewat aplikasi atau email aja, jangan nelponin melulu saya risih.",5,Lazada
bagus,5,Lazada
puas,4,Lazada
oke,5,Lazada
barang yang dikirim selalu palsu tidam sesuai dan mahal mahal,1,Lazada
"semenjak ada lazada koin saya sangat tergantung sekali bisa berbelanja kebutuhan pokok dengan sangat murah, teruskan ya lazada koin sma lazada reward karna sangat membantu",5,Lazada
Sekali aja aku belanja di lazada ini. pengiriman nya buruk. sangat lama. Ninjalav. masa standar sampai 14 hari dari bandung ke Sulawesi Selatan. di ahopee dan Tokopedia standar tuh 3 hari sampe rute yang sama. buruk... huruk...kapok aku...,1,Lazada
"Kurir tidak mau mengantar ke alamat tujuan, pesanan selesai tapi barang di taruh digudang. padahal Alamat Saya jelas di tengah Kota",1,Lazada
"Lazada makin kesini makin parah pengiriman nya, lama-lama pindah ke aplikasi sebelah.",1,Lazada
"mau daftar akun ajha,ribet banget,ga bisa"",pdahal mau belanja",1,Lazada
menyenangkan dan bagus,5,Lazada
pengiriman cepat,5,Lazada
"sy SDH kecewa y pelayanan lazada sekarang ini kurang memuaskan, tidak seperti dulu!",3,Lazada
bagus buat belanja online,5,Lazada
untuk lazada tolong lebih di teliti lagi untuk toko penjual.. banyak yang penipuan.. saya kemarin kena sama yang nama toko nya REXLONA_ID. tolong d proses oleh pihak lazada,5,Lazada
ongkirnya mahal,2,Lazada
"Lazada: Menurut saya sangat bagus pelayanan nya, maupun ongkir nya mahal tapi, pelayanan nya ramah dan paketnya cepat sampai",5,Lazada
kok jadi ngaco ya pas pesen paket pengirimannya awalnya lexid tiba - tiba berubah jadi ninja mana lama sampainya kalo lex id mah cepet,1,Lazada
INI KENAPA IKLAN MULU SIH SETIAP BUKA APLIKASI!!!,5,Lazada
"setelah update dimna sih letak video2 atau ikln gt,og g ad ya?ap ad yg tau sblh mna gt??",4,Lazada
baik,5,Lazada
oke,5,Lazada
nice tapi banyakin seler casing pokemon,5,Lazada
bagus dan murah 👍👍🙏,5,Lazada
mantap,5,Lazada
"semoga bisa bermanfaat bagi umat manusia dan semoga layanannya semakin bagus,",5,Lazada
bagus,5,Lazada
"aplikasi blanja online yg selalu tepat waktu,dan terjamin kondisi kemasannya 👍🏻",5,Lazada
semenjak nongol terus de senenck video gak ke pencet pun ke aplikasi plesto gua jadi benci dah ongkir mahal,1,Lazada
apk berguna,5,Lazada
"WOY DUIT SAYA NYANGKUT DI SALDO LAZADAA, BAGAIMANA INIII, APLIKASI RUSAKK",1,Lazada
pensiun dari lazada karena video dan foto hasil dari AI,1,Lazada
mantap,5,Lazada
good,5,Lazada
THE BEST,5,Lazada
mantul,5,Lazada
mulai hari ini saya uninstall,1,Lazada
bagus,5,Lazada
mantul barangnya,5,Lazada
bagus sekali,5,Lazada
"sangat menyusahkan kebijakan nya buat affiliate nya, syaa menjadi ga semangat, tolong ubah kebijakannya permudahkan",1,Lazada
Proses Pengiriman barang terllu lama bisa smpai 7 hari / 1 Minggu.,1,Lazada
banyak toko2 penipu,1,Lazada
"ko banyak banget seller penipuan ya,ngasih harga barang yang ga wajar, ongkir mahal pula",1,Lazada
sangat membantu dalam jual beli online,4,Lazada
mantap,5,Lazada
"mudah ,bagus ,pelayanan oke ,,barang ORI",5,Lazada
mempermudah belanja,5,Lazada
"Joz, terpercaya. tp sayang sekarang harganya lebih mahal dibanding toko sebelah",5,Lazada
semoga kedepannya lebih di perketat lagi biar minimalisir Toko-toko fiktif agar ngga ada rasa keraguan berbelanja terimakasih 🙏,5,Lazada
"cuman kurang ketepatan waktu nya, usahan Jagan melewati tanggal yg kalian tentukan",1,Lazada
"lazada jelek ongkir gede bgt kalo ini beli ongkir bukan barang tolong ya di perbaiki, pantesan sepi yang beli di lazada ga kaya di aplikasi sebelah",1,Lazada
mantaf,4,Lazada
perbaikilah jadwal pengirimannya agar tidak terlalu lama.,5,Lazada
estimasi pengiriman nya telat mulu',2,Lazada
semoga lancar,5,Lazada
top dehh sukses teruss lazada,5,Lazada
mntul,4,Lazada
barang nyampe nya lama ongkirnya mahal banyak yang gagal kirim,1,Lazada
bagus,5,Lazada
kecewa. sama aplikasi ini. yang tidak bisa memberikan jaminan pada pembeli.,2,Lazada
sesuai,5,Lazada
amazing,5,Lazada
👍👍👍👍👍,4,Lazada
bagus sekali,5,Lazada
amanah,5,Lazada
"hari gini udh 2025 bentar lg udh 2026,aplikasi yg satu ini masih sulit untuk belanja COD,payah....",2,Lazada
"mantap teunan lur, sip",5,Lazada
"halo lazada, saya menggunakan lazada sudah lama bahkan dari paylater barang dan kasbon duit semua selama ini berjalan lancar dan baik,, tapi dari kmren pertanggal 1 Desember 2025 sampai saat ini saya kecewa dengan pihak lazada karena saya sudah bayar paylater barang lazada sebesar 280 ribuan lebih tapi tidak ada konfirmasi dari pihak lazada untuk di ACC pembayaran ku, justru saya telpon ke pihak lazada ny di suruh ambil Pinjm duit tenor 6 bulan agar bisa lancar pembayaran, aneh",1,Lazada
mantap,5,Lazada
oke baik,4,Lazada
kalo permainan nya cuma php lebih baik jangan di kasih permainan bikin kecewa doang,1,Lazada
smua prodok bagus dan hemat,5,Lazada
"banyak penjual melakukan penipuan,apa yang di pesan tidak sesuai dengan yang di kirim, ketika mau refund tidak bisa alias di tolak, sudah hubungi cs lazada suruh hubungi penjul",1,Lazada
lazada top,5,Lazada
ok,5,Lazada
bagus,5,Lazada
bagus,5,Lazada
good,5,Lazada
"turunin bintang, makin kemari makin gimana ini seller sama kurir, mau kasih bintang dikit gk tega, tapi ngecewain mulu, barang prioritas sampe ancur gegara kurir gk kirim2. pesen barang udah seminggu masih aja di proses, lama-lama pindah lagi ke oren ini mah, dh sering kecewa sih... padahal dulu2 enak belanja disini, cepet, banyak promo, sekarang mh udah seler lelet, kurir juga sama. 😌",3,Lazada
Mantap pokoknya barang sesuai pesanan👍👍👍,5,Lazada
TOLONG KALAU RESELLER YANG NIPU DIKASIH TEGURAN/DIHAPUS SANGAT MERUGIKAN SEKALI.,1,Lazada
pengiriman cepat..dan harga murah2 banyak promo,5,Lazada
Belanja jadi enak ... gak perlu keluar rumah atau ke toko²👋👌👍🙏,4,Lazada
kulir nya ramah,5,Lazada
baik,5,Lazada
sungguh terjangkau....puas beli di lazada..,5,Lazada
bagus,5,Lazada
mantab,5,Lazada
mending shopee,1,Lazada
Kecewa...,2,Lazada
huaaa kak makasi ya uda ciptain lazada. kemana aja aku selama ini huhu. kmu bikin aku hidup sehari lebih lama kak. dan sehari lagi. dan sehari lagi. dan seterusnya. wkkwkw. kmu bikin aku semangat mulung koin setiap hari kakkk. plis jgn ilangin fitur ini banyakin aja koinnya di game game buat beli buku. rasanya dapet buku ori plus diskonan itu membahagiakan sekalii hihi,5,Lazada
aku mau yang ini aga murah iya,5,Lazada
goodjob,5,Lazada
"kenapa ada pihak yang mengaku dari kurir pengiriman yang mengatakan bawah paket saya tertukar. dan dia tahu persis nama saya alamat saya, toko tempat saya membeli barang, apa terjadi kebocoran data? tolong pihak lazada usut tuntas masalah ini. karna kebocoran data saya, saya terus di wa sama penipu itu saya merasa terganggu mana ini tanggung jawab pihak lazada?😡",1,Lazada
"saya memakai lazada sudah lama, sering ada ongkir yang kurang masuk akal, contohnya beberapa bulan lalu sy mau pesan barang dengan harga 22k. ongkir 4jt?. beli minyak goreng 5liter, ongkir 2jt,? ada apa dgn lazada? mau membayar lewat virtual account pun, begitu di cek, fiktif, nomor tidak ditemukan, minimal transaksi pembayaranlah di atas 5jt?. banyak melingkah yg kerja di lazada ini? mohon buat pengembang perhatikan dgn baik, org kerja di lazada ini. jadi malas ya pakai lazada lagi!",2,Lazada
casing nya bagus da imut,5,Lazada
"parah lemot dan lola nya klo maen game nya, tingkatkan lgi",1,Lazada
aplikasi cacat akun baru kekunci alasan keamanan sengaja saya bintang 5 biar di notice,5,Lazada
saya suka,5,Lazada
bagus banget,5,Lazada
sangat memuaskan,5,Lazada
gak rekomandasi untuk semua transaki disini. mending ke Shooppee aja saya saranin daripada apk ini,1,Lazada
keren,5,Lazada
lazanda yg terbaik👍💯👍💯,5,Lazada
udh jelek produknya,2,Lazada
aku sangat Heppy kalo belanja produk Apapun Di Lazada Bintang ⭐⭐⭐⭐⭐ Sukses Terus Buat Lazada,5,Lazada
aplikasi sampah udah sinyal terganggu mulu mending aplikasi sebelah dah berat tapi sinyalnya kuat... daripada aplikasi begini udah berat sinyal juga keganggu... udah login susah banget...,1,Lazada
pengiriman Lex sangat lambat juga gk jelas udah sampe di gudang terdekat juga gk Dikirim,1,Lazada
"saat terjadi perselisihan antara pembeli dan penjual pihak lazada lepas tangan,jika seperti ini apa fungsi lazada? mending beli langsung ke toko kalo gini caranya",1,Lazada
aplikasi gk jelas baru juga buat akun ehh langsung ke ban udah hubungi cs malah di tolak,1,Lazada
"lazada tidak bs bertanggung jawab kepada customer lazada lebih mementingkan mitraan yg dijaga baik dengan pihak expedisi tp lupa bahwa omset mereka dri customer pesanan sy tidak smpe, pempers dri sy punya stok banyak smpe habis pesanan yg SDH melewati estimasi tidak bs batal Krn mereka LBH baik menjaga hubungan baik dengan expedisi lupa dng customer klu pesanan gak smpe jwban dri lazada mf ya kak mohon tunggu bsnya gitu doank untuk jawabanya",1,Lazada
"pengiriman lama, banyak oknum yg melakukan penipuan mengatasnamakan lazada,kurir lex id lazada juga curang semua banyak juga oknum penipu yg mengatasnamakan lex id jadi sampai bingung mau komplain ke siapa kalo cs lazada dan cs lex id penipu semuaa 20 paketku udah dikirim tapi ga ada yg sampai kerumah,karena di curangi oleh kurir",1,Lazada
pengiriman lex id lama kurir curang semua 15 paketku ga ada yg dianter,3,Lazada
LAZBON nya kenapa dibekukan.. koplak juga,1,Lazada
Ada apa di lazada apa aja ada keridit hp cerdas murah saldo gopay simpel,5,Lazada
good,5,Lazada
biar bintang yg berbicara,5,Lazada
banyakin promo dong,5,Lazada
"barangnya bagus, belanja tdk ribet",5,Lazada
lazada bagus,2,Lazada
"dulu aku pake lazada selalu tepat waktu pengiriman,,,bahkan belum sape waktu yang di tetapkan barang udah nyampek. na sekarang pengiriman molor dari jakarta ke sidoarjo 4 hari terus dari sidoarjo ke kediri 2 hari.rincianya dari jkt ke kediri 6 hari lewat waktu yang di tetapkan.. katanya klo lewat waktu yang di tetapkan bakal dapet vocer eh gimana dapet lawong udah lewat waktu, waktu di tambah lagi.. wah yang belanja ke apk sebelah makin rame ni klo lazada kaya gini",1,Lazada
"akhir2 taun ini kenapa banyak penipu di lazada mengatas namakan pihak JNE setia pengiriman yang sudah bayar langsung pasti di WA kalau barang yang di kirim bermasalah, kalau data nya bocor saya jadi malas belanja di lazada sangat tidak nyaman di tlpn penipu terus",5,Lazada
"mantap, tinggal nunggu lazada food biar bisa pesen makanan bayar via dana😁",5,Lazada
"Saya beli keong tanduk melalui dana, saya udh transfer lalu lazada tidak mengirim duitnya ke penjual lalu pesanan saya di batalkan dan duitnya tidak di kembalikan tolong jangan donload ini lagi ini penipuan",1,Lazada
baik,5,Lazada
tolong lah ongkirnya jangan mahal-mahal bener dikasih harga murah pas di cekout harga jadi mahal tolong seperti aplikasih sebelah harga murah ongkir murah jadi yang belanja seneng.,2,Lazada
ini aplikasi kenapa selalu muncul diaplikasi lain baru buka selalu yang muncul lazada trus mengganggu.,2,Lazada
"payah sekali kurir pengiriman...padahal alamat sudah tertera dengan jelas sekali. dan kurir asal main foto lokasi yang tidak sesuai alamat disana seolah paket sudah diterima oleh pemesanannya. sekali ini saja belanja mending belanja di toko sebelah,kurir paham area",1,Lazada
pesanan ku terlamabat malahan ga nyampe nyampe samapai sekarang ga fropesional banget sih,1,Lazada
mantap,5,Lazada
puas,5,Lazada
ok mantap yg penting jujur dan barokah amiin,5,Lazada
"banyak sekali barang yang tidak sesuai, aku mau pesan tablet anak anak tapi takut beda sama yang aku pesan",3,Lazada
belanja lebih mudah,5,Lazada
saya dari dulu pelanggan setia lazada tapi sekrang beralih ke si orens karna di lazada ongkirnya mahal kalo di apk sebelah aku co berapa kali aja gratis ongkir mungkin kalau di lazada di adakan gratis ongkir saya akan beralih lagi ke lazada karna jujur saya lebih nyaman belanja di lazada,3,Lazada
aplikasi terbaik 👍👍,5,Lazada
ok,5,Lazada
"Good job, tingkatkan terus kualitas terbaik",5,Lazada
ok,4,Lazada
sangat membantu trimakasih,1,Lazada
jozzzzzzz mantullll,5,Lazada
"aplikasi somplak..? Belum pernah sama sekali ngajuin lazbon, tapi kredit lazbon di bekukan, sistem rungkad manajemen amburadul !!!",1,Lazada
maksa bgt harus di download gada hujan gada angin iklannya langsung ke instal,1,Lazada
sangat buruk barang sudah sebulan tidak sampai saya harus bayar pula... jangan beli disini dah... buruk,1,Lazada
sangat memuaskan,5,Lazada
ongkir mahal,2,Lazada
kasih 4 dulu,4,Lazada
"pengiriman sangat lama padahal saya pakai pengiriman prioritas, dan sudah melewati estimasi akhirnya pengiriman gagal, binta 1 dulu buat pengiriman nya dan lazada",1,Lazada
sangat bagus,5,Lazada
Untuk pengiriman Mayoritas lambat untuk semua produk tidak ada jaminan tepat waktu,3,Lazada
josssssss,5,Lazada
mahal harga jual mahar ongkor pula mending d shopee,1,Lazada
sangat membantu kebutuhan makasih lazada the best,5,Lazada
ya sangat puas,5,Lazada
bagus brg y,3,Lazada
tempat belanja online yang sangat memuaskan..sukses selalu lazada....,5,Lazada
gk bisa mendaftar,1,Lazada
mantap pokoke lasada yees,5,Lazada
"SAYA NYATAKAN BAHWA LAZADA SEKARANG TIDAK AMANN PAS PENYORTIRAN MASA 2X MESAN PAKET , BAHWA BARANG TERTUKAR LAHH , KALAU COD HARUS BAYAR DULU LAHH ANEHH BEDA SAMA T!KT0K AMAN AMAN AJA KALAU MESAN APAPUN RUGII LAH MANA SUDAH DI BAYAR LAGII 😭😭😭",1,Lazada
⭐⭐⭐,3,Lazada
keamanan aplikasi lazada sekarang gak jelas.masa no resi bisa ketahuan sama orang luar.sampai hubungi WA saya pesanan anda tidak bisa di kirim atau tertukar yg lain anda harus seconcrot.padahal besoknya paket sudah sampai ke rumah saya.tolong di usut tuntas penipuan kaya gini sampai mengatas namakan ninja atau JANE JTR dan J&T.,3,Lazada
MAKIN PARAH LAZADA.PENGIRIMAN PAKET SAMPE SEMINGGU PADAHAL JABODETABEK.ANCUR LAMA LAMA.FIX UNINSTAL LAZADA PINDAH KE OLSHOP LAIN.🫵🔥,1,Lazada
good,5,Lazada
mantaf,5,Lazada
mantap,5,Lazada
"saya telah kehilangan uang di dana saya,sebesar 1.105.000.yg masuk ke lazada,tolong kembalikan uang saya,sya menghubungi siapa,",1,Lazada
beli u yg ke 2 kali nya moga bagus SPT yg oertama,5,Lazada
"mudah dan cepat pengiriman nya mantap...,",5,Lazada
"Yg gak suka dr Lazada masih jatuh tempo bayarnya belum jg telat, ak gak pernah telat bayar seharipun, ku pikir mo ku bayar pas tgl 2 nya pas jatuh temponya, malah dinonaktifkan, beda sama yg ssbelah ya meskipun bayarnya pas jatuh temponya gak dinonaktifkan!! kalo telat bayar baru dinonaktifkan, telat aja kagak",1,Lazada
"aplikasi ini sangat ribet jika masalah retur tolong lebih dipercepat dalam urusan retur, terus sama masalah pengembalian dana kenapa ga bisa langsung cash harus lazada saldo? tolong diperbaiki",2,Lazada
sangat puas,5,Lazada
terima kasih,5,Lazada
simpel ora ruedd,4,Lazada
favorit banget gokill,5,Lazada
nice,5,Lazada
"setiap belanja , ada penipu menghubungi saya minta transfer dana , dan mereka punya foto sistem untuk resi dan no hp pembeli , kerja samakah penipunya dengan pihak lazada???",1,Lazada
pas buka apl lazada pasti kayak yg lemout terus sekarang udah gaada gratis ongkir padahal selalu belanja di lazada loh tapi ga pernah ada gratis ongkir tapi punya temen ku ada kayak pilih akun,1,Lazada
harus tepat,5,Lazada
cocok untuk lambung . ini,5,Lazada
kebanyakan pajak masa harga 20rb udah dapet klaim pengguna baru jadi 0rp malah kena pajak 40rb ngotak lah kalo bikin pajak!,1,Lazada
"makin gak jelas jasa pengirimannya sering molor dan gak cepat ,jangan pake mitra exspedisi JNT makin payah pelayanannya lemot makanya itulah banyak pelanggan kecewa dan meninggalkan aplikasi ini makin kebawah peringkatnya.(lazland nya nipu saat satu puzzle lagi dilama in udah disetting).",1,Lazada
saya abis ketipuu 4 juta lewat aplikasi paylater tiktok malem d telpon sama kurir jn3 mengatas namakan dari pihak lazada saya baru cek akun tiktok saya barusan ternyata saldo saya kesedot .. gimana ini saya solusinya.. masa saya harus bayar uang yg bukan saya makan...,1,Lazada
ok,5,Lazada
sangat cocok,3,Lazada
mantap,5,Lazada
dia palsu gue mau beli akuarium eh malah kirimnya lampu dasar palsu,1,Lazada
Lazada terpercaya,5,Lazada
sangat baik untuk belanja,5,Lazada
"sangat tidak puas barang tidak sesuai plis beralih ke belanja online yang lain, pengembalian dana tidak dapat di kembalikan plis jangan dowload ini apk gak bener",1,Lazada
DI LAZADA PENJUAL NYA BANYAK PENIPU ENAK DI SHOPE SUDAH MURAH BARANG BAGUS,1,Lazada
ini apk gk tau apa apa kok bisa tarik saldo kita dari dana. tlong kembalikan uang saya.apk maling ini pencuri uang saldo dana sebesar 920000 rp. tlong sepihak berfikir. dan pake otak,1,Lazada
Okelah,5,Lazada
GIMANA INI GA DAPET'' VOVHER ONGKIR SAMA VOVHER DISKON GIMANA MAU BELANJA!!!! Udah cape cape mainin game nya tapi gak dapat saat sudah nyelesaikan semua misi merge bos dan hadiah lazpanen juga sekarang ada ongkirnya sama aja bohong dimana kata dapat geratisnya ???,1,Lazada
ok,5,Lazada
"mendapatkan lazada reward susah. setelah mendapatkan lalu di buat untuk berbelanja, sang penjual tidak akan memproses kirimannya hinggal paket di nyatakan gagal kirim.. karna sebagian pembayaran menggunakan saldo lazzreward jadi stop berharap lazzreward bisa buat belanja",1,Lazada
diskon-diskon di lazada semua bohong... itu harga yg tertera di lebihi dari harga umumnya...,1,Lazada
jossss,5,Lazada
mantappppp,5,Lazada
Untuk proses'nya cepat sih dan saya juga sudah bisa langsung melakukan proses Peminjaman.,5,Lazada
"dari dulu sering belanja di lazada karna orngkir nya murah dan banyak voucher bisa pilih pengiriman, sekarang jadi mahal ongkirnya, kadang melebihi herga barang ongkirnya, kalau kurir lex id ramah ga ada masalah pengiriman lebih cepat dari estimasi. tolong di perbaiki lagi di ongkir nya.",4,Lazada
